GO.Term.Accession,HGNC.symbol
GO:0004867,SERPINE1
GO:0005102,SERPINE1
GO:0045766,SERPINE1
GO:0030198,SERPINE1
GO:0031012,SERPINE1
GO:0006367,SERPINE1
GO:0071222,SERPINE1
GO:0042127,SERPINE1
GO:0010467,SERPINE1
GO:0001525,SERPINE1
GO:0050729,SERPINE1
GO:0005615,SERPINE1
GO:0005576,SERPINE1
GO:0045944,SERPINE1
GO:0006351,SERPINE1
GO:0005515,SERPINE1
GO:0005886,SERPINE1
GO:0045765,SERPINE1
,CNST
GO:0006767,CYB5R3
GO:0006766,CYB5R3
GO:0071949,CYB5R3
GO:0008015,CYB5R3
GO:0019852,CYB5R3
GO:0004128,CYB5R3
GO:0006695,CYB5R3
GO:0005811,CYB5R3
GO:0050660,CYB5R3
GO:0043531,CYB5R3
GO:0016208,CYB5R3
GO:0051287,CYB5R3
GO:0005833,CYB5R3
GO:0005743,CYB5R3
GO:0005741,CYB5R3
GO:0044281,CYB5R3
GO:0005783,CYB5R3
GO:0055114,CYB5R3
GO:0016020,CYB5R3
GO:0005789,CYB5R3
GO:0016491,CYB5R3
GO:0005737,CYB5R3
GO:0005576,C9orf47
GO:0005637,TMEM201
GO:0016021,TMEM201
,C9orf47
,CCDC25
GO:0044530,RBMX
GO:0071013,RBMX
GO:0005719,RBMX
GO:0048025,RBMX
GO:0048026,RBMX
GO:0006509,RBMX
GO:0006376,RBMX
GO:0070062,RBMX
GO:0071347,RBMX
GO:0000398,RBMX
GO:0003729,RBMX
GO:0000381,RBMX
GO:0008380,RBMX
GO:0005654,RBMX
GO:0003682,RBMX
GO:0010467,RBMX
GO:0003727,RBMX
GO:0051260,RBMX
GO:0006366,RBMX
GO:0003676,RBMX
GO:0045944,RBMX
GO:0005515,RBMX
GO:0001047,RBMX
GO:0005634,RBMX
GO:0003723,RBMX
GO:0000166,RBMX
GO:0005515,RMND5A
GO:0009653,S1PR3
GO:0032651,S1PR3
GO:0038036,S1PR3
GO:0001816,S1PR3
GO:0007204,S1PR3
GO:0007193,S1PR3
GO:0008284,S1PR3
GO:0004930,S1PR3
GO:0007186,S1PR3
GO:0008289,S1PR3
GO:0006954,S1PR3
GO:0005887,S1PR3
GO:0005886,S1PR3
GO:0016021,S1PR3
,TMEM201
GO:0032313,TBC1D32
GO:0005097,TBC1D32
GO:0005929,TBC1D32
GO:0007275,TBC1D32
GO:0005737,TBC1D32
GO:0045095,KRT72
GO:0005882,KRT72
GO:0005198,KRT72
GO:0030121,AP1S1
GO:0050690,AP1S1
GO:0019886,AP1S1
GO:0005905,AP1S1
GO:0006892,AP1S1
GO:0030130,AP1S1
GO:0032588,AP1S1
GO:0006898,AP1S1
GO:0005765,AP1S1
GO:0030659,AP1S1
GO:0008565,AP1S1
GO:0006886,AP1S1
GO:0016032,AP1S1
GO:0006810,AP1S1
GO:0009615,AP1S1
GO:0015031,AP1S1
GO:0000139,AP1S1
GO:0005829,AP1S1
GO:0005515,AP1S1
GO:0051084,TBCB
GO:0044267,TBCB
GO:0007399,TBCB
GO:0015630,TBCB
GO:0005874,TBCB
GO:0030154,TBCB
GO:0005737,TBCB
GO:0005515,TBCB
,KRT72
,TBCB
GO:0006810,SLC7A8
GO:0016020,SLC7A8
GO:0055085,SLC7A8
GO:0070181,CIRBP
GO:0030371,CIRBP
GO:0048255,CIRBP
GO:0003730,CIRBP
GO:0034063,CIRBP
GO:0010494,CIRBP
GO:0009411,CIRBP
GO:0045727,CIRBP
GO:0009409,CIRBP
GO:0005654,CIRBP
GO:0003676,CIRBP
GO:0005737,CIRBP
GO:0005515,CIRBP
GO:0005634,CIRBP
GO:0000166,CIRBP
GO:0017148,CIRBP
GO:0070618,KHDRBS1
GO:0046831,KHDRBS1
GO:0046833,KHDRBS1
GO:0045948,KHDRBS1
GO:0005070,KHDRBS1
GO:0017124,KHDRBS1
GO:0032403,KHDRBS1
GO:0007166,KHDRBS1
GO:0000086,KHDRBS1
GO:0007050,KHDRBS1
GO:0006397,KHDRBS1
GO:0007165,KHDRBS1
GO:0045892,KHDRBS1
GO:0003677,KHDRBS1
GO:0016020,KHDRBS1
GO:0005737,KHDRBS1
GO:0008283,KHDRBS1
GO:0006351,KHDRBS1
GO:0005515,KHDRBS1
GO:0005634,KHDRBS1
GO:0003723,KHDRBS1
GO:0019013,RBMX
GO:0005681,RBMX
GO:0045893,RBMX
,TBC1D32
GO:0003824,KLK3
GO:0004252,KLK3
GO:0006508,KLK3
GO:0043566,TDG
GO:0040029,TDG
GO:0045008,TDG
GO:0008263,TDG
GO:0080111,TDG
GO:0006285,TDG
GO:0019104,TDG
GO:0035562,TDG
GO:0005080,TDG
GO:0016799,TDG
GO:0032183,TDG
GO:0016568,TDG
GO:0003684,TDG
GO:0032091,TDG
GO:0009790,TDG
GO:0005654,TDG
GO:0006281,TDG
GO:0006284,TDG
GO:0030983,TDG
GO:0006298,TDG
GO:0016605,TDG
GO:0003690,TDG
GO:0016798,TDG
GO:0001104,TDG
GO:0042803,TDG
GO:0005515,TDG
GO:0000122,TDG
GO:0005634,TDG
,KLK3
GO:0005811,SCCPDH
GO:0030496,SCCPDH
GO:0055114,SCCPDH
GO:0005739,SCCPDH
GO:0016491,SCCPDH
,LRRC37B
GO:0005521,TMPO
GO:0005635,TMPO
GO:0005637,TMPO
GO:0003677,TMPO
GO:0005515,TMPO
GO:0005634,TMPO
GO:0016021,TMPO
GO:0047134,TXNDC17
GO:0009055,TXNDC17
GO:0033209,TXNDC17
GO:0004601,TXNDC17
GO:0005829,TXNDC17
GO:0005515,TXNDC17
GO:0006820,SLC4A9
GO:0008509,SLC4A9
GO:0005452,SLC4A9
GO:0015701,SLC4A9
GO:0045177,SLC4A9
GO:0006810,SLC4A9
GO:0006811,SLC4A9
GO:0016020,SLC4A9
GO:0055085,SLC4A9
GO:0005215,SLC4A9
GO:0005886,SLC4A9
GO:0016021,SLC4A9
GO:0055065,SLC7A8
GO:0003333,SLC7A8
GO:0015804,SLC7A8
GO:0015695,SLC7A8
GO:0015101,SLC7A8
GO:0019534,SLC7A8
GO:1901998,SLC7A8
GO:0015175,SLC7A8
GO:0015171,SLC7A8
GO:0015179,SLC7A8
GO:0050900,SLC7A8
GO:0006520,SLC7A8
GO:0007596,SLC7A8
GO:0009636,SLC7A8
GO:0006865,SLC7A8
GO:0016323,SLC7A8
GO:0042605,SLC7A8
GO:0006811,SLC7A8
GO:0005887,SLC7A8
GO:0005737,SLC7A8
GO:0005515,SLC7A8
GO:0005886,SLC7A8
GO:0016021,SLC7A8
GO:0015807,SLC7A8
,TXNDC17
GO:0044267,KLK3
GO:0008236,KLK3
GO:0016525,KLK3
GO:0005576,KLK3
GO:0005515,KLK3
GO:0000785,TMPO
GO:0006355,TMPO
GO:0005765,TMEM74
GO:0031410,TMEM74
GO:0006914,TMEM74
GO:0000421,TMEM74
GO:0016021,TMEM74
,CDRT1
GO:1990168,OTUD6A
GO:1990167,OTUD6A
GO:0035523,OTUD6A
GO:0035871,OTUD6A
GO:0004843,OTUD6A
GO:0006508,OTUD6A
GO:0005515,CDRT1
GO:0008150,CDRT1
GO:0005575,CDRT1
GO:0003674,CDRT1
GO:0004997,TRHR
GO:0004930,TRHR
GO:0007186,TRHR
GO:0005887,TRHR
GO:0005886,TRHR
GO:0016021,TRHR
GO:0051917,APOH
GO:0034197,APOH
GO:0033033,APOH
GO:0060230,APOH
GO:0031639,APOH
GO:0007597,APOH
GO:0034361,APOH
GO:0042627,APOH
GO:0034392,APOH
GO:0010596,APOH
GO:0034364,APOH
GO:0030195,APOH
GO:0051918,APOH
GO:0001948,APOH
GO:0030194,APOH
GO:0006641,APOH
GO:0030193,APOH
GO:0001937,APOH
GO:0051006,APOH
GO:0042802,APOH
GO:0031012,APOH
GO:0005543,APOH
GO:0016525,APOH
GO:0008201,APOH
GO:0008289,APOH
GO:0009986,APOH
GO:0005615,APOH
GO:0005515,APOH
GO:0046872,RNFT1
GO:0008270,RNFT1
GO:0005515,RNFT1
GO:0016021,RNFT1
,APOH
GO:0048495,SLIT1
GO:0048846,SLIT1
GO:0033563,SLIT1
GO:0048853,SLIT1
GO:0051964,SLIT1
GO:0040023,SLIT1
GO:0050919,SLIT1
GO:0048843,SLIT1
GO:0008045,SLIT1
GO:0043395,SLIT1
GO:0031290,SLIT1
GO:0021510,SLIT1
GO:0005615,SLIT1
GO:0005509,SLIT1
GO:0007411,SLIT1
GO:0005737,SLIT1
GO:0005515,SLIT1
GO:0007409,SLIT1
GO:0048812,SLIT1
GO:0021772,SLIT1
GO:0022028,SLIT1
GO:0022029,SLIT1
GO:0007420,SLIT1
,SLC7A8
GO:0048011,SHC3
GO:0007173,SHC3
GO:0007265,SHC3
GO:0007169,SHC3
GO:0035249,SHC3
GO:0007417,SHC3
GO:0008286,SHC3
GO:0035556,SHC3
GO:0007611,SHC3
GO:0004871,SHC3
GO:0005829,SHC3
GO:0005515,SHC3
GO:0005575,SHC3
,TMPO
GO:0030204,B3GAT2
GO:0015018,B3GAT2
GO:0030203,B3GAT2
GO:0006486,B3GAT2
GO:0005975,B3GAT2
GO:0044281,B3GAT2
GO:0000139,B3GAT2
GO:0016020,B3GAT2
GO:0046872,B3GAT2
GO:0016021,B3GAT2
,RNFT1
GO:0035306,IGBP1
GO:0035308,IGBP1
GO:0060632,IGBP1
GO:0032873,IGBP1
GO:0042113,IGBP1
GO:0070555,IGBP1
GO:0009966,IGBP1
GO:0008601,IGBP1
GO:0031434,IGBP1
GO:0034612,IGBP1
GO:0043154,IGBP1
GO:0007165,IGBP1
GO:0043066,IGBP1
GO:0005737,IGBP1
GO:0045944,IGBP1
GO:0005515,IGBP1
GO:0000122,IGBP1
GO:2001234,IGBP1
GO:0005737,LRRC37B
GO:0005515,LRRC37B
GO:0008622,POLE2
GO:0006297,POLE2
GO:0032201,POLE2
GO:0000722,POLE2
GO:0006283,POLE2
GO:0000082,POLE2
GO:0006261,POLE2
GO:0006270,POLE2
GO:0000723,POLE2
GO:0003887,POLE2
GO:0006260,POLE2
GO:0005654,POLE2
GO:0006281,POLE2
GO:0000278,POLE2
GO:0006289,POLE2
GO:0043231,POLE2
GO:0003677,POLE2
GO:0005634,POLE2
GO:0016021,LRRC37B
,TDG
GO:0007127,CKS2
GO:0016538,CKS2
GO:0007051,CKS2
GO:0000079,CKS2
GO:0007049,CKS2
GO:0048015,CKS2
GO:0051301,CKS2
GO:0008283,CKS2
GO:0016747,DGAT2L6
GO:0006629,DGAT2L6
GO:0005789,DGAT2L6
GO:0016021,DGAT2L6
GO:0004386,HFM1
GO:0016787,HFM1
GO:0008026,HFM1
GO:0003677,HFM1
GO:0003676,HFM1
GO:0005524,HFM1
GO:0000712,HFM1
GO:0006184,RAB24
GO:0005776,RAB24
GO:0006913,RAB24
GO:0006886,RAB24
GO:0007165,RAB24
GO:0015031,RAB24
GO:0003924,RAB24
GO:0005622,RAB24
GO:0006914,RAB24
GO:0005525,RAB24
GO:0007264,RAB24
GO:0005829,RAB24
GO:0016020,RAB24
GO:0005739,RAB24
GO:0005515,RAB24
GO:0090085,ITCH
GO:0035519,ITCH
GO:0045236,ITCH
GO:0070423,ITCH
GO:0035872,ITCH
GO:0050687,ITCH
GO:0046718,ITCH
GO:0019048,ITCH
GO:0070936,ITCH
GO:0070534,ITCH
GO:0046329,ITCH
GO:0043021,ITCH
GO:0046642,ITCH
GO:0002669,ITCH
GO:0051607,ITCH
GO:0045732,ITCH
GO:0007219,ITCH
GO:0042787,ITCH
GO:0032480,ITCH
GO:0032088,ITCH
GO:0031410,ITCH
GO:0005938,ITCH
GO:0001558,ITCH
GO:0004842,ITCH
GO:0006954,ITCH
GO:0043066,ITCH
GO:0005829,ITCH
GO:0006915,ITCH
GO:0045087,ITCH
GO:0016567,ITCH
GO:0006511,ITCH
GO:0005737,ITCH
GO:0005515,ITCH
GO:0005886,ITCH
GO:0005634,ITCH
,HFM1
GO:0004872,OGFRL1
GO:0016020,OGFRL1
GO:0015844,SLC6A2
GO:0008504,SLC6A2
GO:0005334,SLC6A2
GO:0048265,SLC6A2
GO:0005328,SLC6A2
GO:0006836,SLC6A2
GO:0007268,SLC6A2
GO:0006810,SLC6A2
GO:0016020,SLC6A2
GO:0055085,SLC6A2
GO:0005887,SLC6A2
GO:0005515,SLC6A2
GO:0005886,SLC6A2
GO:0016021,SLC6A2
GO:2000679,TRAF6
GO:0031666,TRAF6
GO:0002726,TRAF6
GO:0070498,TRAF6
GO:0043011,TRAF6
GO:0070423,TRAF6
GO:0035872,TRAF6
GO:0034146,TRAF6
GO:0031996,TRAF6
GO:0038124,TRAF6
GO:0038123,TRAF6
GO:0035666,TRAF6
GO:0034134,TRAF6
GO:0032743,TRAF6
GO:0048011,TRAF6
GO:0034162,TRAF6
GO:0034142,TRAF6
GO:0019886,TRAF6
GO:0045672,TRAF6
GO:0051403,TRAF6
GO:0031435,TRAF6
GO:0034166,TRAF6
GO:0070534,TRAF6
GO:0034138,TRAF6
GO:0002756,TRAF6
GO:0042088,TRAF6
GO:0002755,TRAF6
GO:0097190,TRAF6
GO:0045410,TRAF6
GO:0007249,TRAF6
GO:0043507,TRAF6
GO:0045084,TRAF6
GO:0043422,TRAF6
GO:0031293,TRAF6
GO:0070555,TRAF6
GO:0050870,TRAF6
GO:0005811,TRAF6
GO:0047485,TRAF6
GO:0050852,TRAF6
GO:0001503,TRAF6
GO:0030316,TRAF6
GO:0051092,TRAF6
GO:0051091,TRAF6
GO:0002224,TRAF6
GO:0051865,TRAF6
GO:0051023,TRAF6
GO:0035631,TRAF6
GO:0009898,TRAF6
GO:0007250,TRAF6
GO:0048468,TRAF6
GO:0045453,TRAF6
GO:0032147,TRAF6
GO:0007254,TRAF6
GO:0031398,TRAF6
GO:0006461,TRAF6
GO:0042102,TRAF6
GO:0001843,TRAF6
GO:0042826,TRAF6
GO:0043065,TRAF6
GO:0000187,TRAF6
GO:0019901,TRAF6
GO:0010008,TRAF6
GO:0005938,TRAF6
GO:0031965,TRAF6
GO:0007165,TRAF6
GO:0031625,TRAF6
GO:0004871,TRAF6
GO:0000209,TRAF6
GO:0045892,TRAF6
GO:0048661,TRAF6
GO:0043123,TRAF6
GO:0004842,TRAF6
GO:0042475,TRAF6
GO:0048471,TRAF6
GO:0043066,TRAF6
GO:0042981,TRAF6
GO:0005829,TRAF6
GO:0046872,TRAF6
GO:0045087,TRAF6
GO:0038095,TRAF6
GO:0005737,TRAF6
GO:0008270,TRAF6
GO:0045944,TRAF6
GO:0005515,TRAF6
GO:0000122,TRAF6
GO:0005886,TRAF6
GO:0005634,TRAF6
GO:0016567,TRAF6
GO:0006955,TRAF6
GO:0009887,TRAF6
GO:0046849,TRAF6
GO:0043234,TRAF6
GO:0019221,TRAF6
GO:0016020,ITCH
GO:0016874,ITCH
GO:0000209,ITCH
,POLE2
GO:0047196,AWAT1
GO:0016747,AWAT1
GO:0006629,AWAT1
GO:0005789,AWAT1
GO:0016021,AWAT1
GO:0046872,CMC1
GO:0005739,CMC1
,CMC1
GO:0045597,PAX4
GO:0031018,PAX4
GO:0007623,PAX4
GO:0009887,PAX4
GO:0051591,PAX4
GO:0060041,PAX4
GO:0005654,PAX4
GO:0042493,PAX4
GO:0043565,PAX4
GO:0006355,PAX4
GO:0003690,PAX4
GO:0003677,PAX4
GO:0030154,PAX4
GO:0006351,PAX4
GO:0003700,PAX4
GO:0000122,PAX4
GO:0005634,PAX4
GO:0045595,PAX4
GO:0043066,PAX4
GO:0045892,PAX4
,SLC6A2
GO:0006297,POLK
GO:0003684,POLK
GO:0003887,POLK
GO:0006281,POLK
GO:0003677,POLK
GO:0046872,POLK
GO:0005634,POLK
GO:0007275,PAX4
GO:0042493,SLC6A2
GO:0043005,SLC6A2
GO:0015874,SLC6A2
GO:0005333,SLC6A2
GO:0045121,SLC6A2
GO:0048487,SLC6A2
GO:0043014,SLC6A2
GO:0009986,SLC6A2
GO:0005737,NUDCD1
GO:0005634,NUDCD1
GO:0019843,IMP3
GO:0030529,IMP3
GO:0006364,IMP3
GO:0005730,IMP3
GO:0005622,IMP3
GO:0005515,IMP3
GO:0005634,IMP3
GO:0003723,IMP3
,CIRBP
GO:0033151,RAG1
GO:0016788,RAG1
GO:0016881,RAG1
GO:0043565,RAG1
GO:0008270,RAG1
GO:0005515,RAG1
,NUDCD1
GO:0043024,DHX29
GO:0004386,DHX29
GO:0016282,DHX29
GO:0003743,DHX29
GO:0008026,DHX29
GO:0005739,DHX29
GO:0003676,DHX29
GO:0005524,DHX29
GO:0070244,RAG1
GO:0010390,RAG1
GO:0002250,RAG1
GO:0002331,RAG1
GO:0045580,RAG1
GO:0043029,RAG1
GO:0042393,RAG1
GO:0048538,RAG1
GO:0033077,RAG1
GO:0030183,RAG1
GO:0051865,RAG1
GO:0043154,RAG1
GO:0006310,RAG1
GO:0006955,RAG1
GO:0004842,RAG1
GO:0004519,RAG1
GO:0003677,RAG1
GO:0046872,RAG1
GO:0042803,RAG1
GO:0005634,RAG1
GO:0016265,RAG1
GO:0070233,RAG1
,POLK
GO:0009628,SNN
GO:0006950,SNN
GO:0005741,SNN
GO:0016021,SNN
GO:2000096,ANKRD6
GO:0046330,ANKRD6
GO:0090090,ANKRD6
GO:0005737,ANKRD6
GO:0005515,ANKRD6
GO:0005634,ANKRD6
GO:0016849,ADCY1
GO:0009190,ADCY1
GO:0035556,ADCY1
GO:0000166,ADCY1
GO:0016021,ADCY1
,DHX29
GO:0036089,SNX33
GO:0016023,SNX33
GO:0007032,SNX33
GO:0006897,SNX33
GO:0044351,SNX33
GO:0097320,SNX33
GO:0042802,SNX33
GO:0030659,SNX33
GO:0035091,SNX33
GO:0016197,SNX33
GO:0000281,SNX33
GO:0019898,SNX33
GO:0015031,SNX33
GO:0007154,SNX33
GO:0007067,SNX33
GO:0005829,SNX33
GO:0005515,SNX33
GO:0090382,ATP6V0A2
GO:0051701,ATP6V0A2
GO:0033572,ATP6V0A2
GO:0033179,ATP6V0A2
GO:0006879,ATP6V0A2
GO:0000220,ATP6V0A2
GO:0005765,ATP6V0A2
GO:0001669,ATP6V0A2
GO:0015078,ATP6V0A2
GO:0015991,ATP6V0A2
GO:0008286,ATP6V0A2
GO:0010008,ATP6V0A2
GO:0006955,ATP6V0A2
GO:0030670,ATP6V0A2
GO:0055085,ATP6V0A2
GO:0005737,ATP6V0A2
GO:0005515,ATP6V0A2
GO:0005886,ATP6V0A2
GO:0016021,ATP6V0A2
GO:0043251,SLC10A6
GO:0043250,SLC10A6
GO:0008508,SLC10A6
GO:0015711,SLC10A6
GO:0016020,SLC10A6
GO:0055085,SLC10A6
GO:0006814,SLC10A6
GO:0005886,SLC10A6
GO:0016021,SLC10A6
GO:0016445,RAG2
GO:0046622,RAG2
GO:0043325,RAG2
GO:0005547,RAG2
GO:0002358,RAG2
GO:0033151,RAG2
GO:0002331,RAG2
GO:0002360,RAG2
GO:0002326,RAG2
GO:0005546,RAG2
GO:0033077,RAG2
GO:0030183,RAG2
GO:0016568,RAG2
GO:0035091,RAG2
GO:0003682,RAG2
GO:0006310,RAG2
GO:0035064,RAG2
GO:0080025,RAG2
GO:0004519,RAG2
GO:0003677,RAG2
GO:0008270,RAG2
GO:0005634,RAG2
GO:0005515,RAG2
GO:0030217,RAG2
,RAG2
GO:0019083,RPL31
GO:0006415,RPL31
GO:0000184,RPL31
GO:0006413,RPL31
GO:0019058,RPL31
GO:0006414,RPL31
GO:0006614,RPL31
GO:0044267,RPL31
GO:0022625,RPL31
GO:0016071,RPL31
GO:0016070,RPL31
GO:0010467,RPL31
GO:0016032,RPL31
GO:0005840,RPL31
GO:0006412,RPL31
GO:0003735,RPL31
GO:0005622,RPL31
GO:0005829,RPL31
GO:0003723,RPL31
GO:0005515,C2CD3
GO:0005737,FAM19A2
GO:0034199,ADCY1
GO:0006171,ADCY1
GO:0006112,ADCY1
GO:0048011,ADCY1
GO:0008294,ADCY1
GO:0007202,ADCY1
GO:0071377,ADCY1
GO:0010226,ADCY1
GO:0007173,ADCY1
GO:0006833,ADCY1
GO:0007189,ADCY1
GO:0007623,ADCY1
GO:0007616,ADCY1
GO:0008543,ADCY1
GO:0007193,ADCY1
GO:0007268,ADCY1
GO:0005516,ADCY1
GO:0042493,ADCY1
GO:0007165,ADCY1
GO:0007409,ADCY1
GO:0044281,ADCY1
GO:0046872,ADCY1
GO:0055085,ADCY1
GO:0045087,ADCY1
GO:0005524,ADCY1
GO:0005886,ADCY1
GO:0005634,ADCY1
GO:0004016,ADCY1
GO:0016021,TMEM39B
GO:0004111,CKB
GO:0030644,CKB
GO:0006600,CKB
GO:0016772,CKB
GO:0034641,CKB
GO:0016301,CKB
GO:0007420,CKB
GO:0044281,CKB
GO:0005829,CKB
GO:0005739,CKB
GO:0005524,CKB
GO:0005515,CKB
,TMEM39B
,CKB
,ANKRD6
GO:0045171,RBM44
GO:0003676,RBM44
GO:0005737,RBM44
GO:0042803,RBM44
GO:0003723,RBM44
GO:0000166,RBM44
,FAM19A2
GO:0005515,RBM44
GO:0048771,CSPG4
GO:0031258,CSPG4
GO:0030208,CSPG4
GO:0030207,CSPG4
GO:0005796,CSPG4
GO:0043202,CSPG4
GO:0030206,CSPG4
GO:0030204,CSPG4
GO:0030203,CSPG4
GO:0007169,CSPG4
GO:0050731,CSPG4
GO:0008347,CSPG4
GO:0000187,CSPG4
GO:0016324,CSPG4
GO:0005975,CSPG4
GO:0019901,CSPG4
GO:0035556,CSPG4
GO:0001525,CSPG4
GO:0004871,CSPG4
GO:0009986,CSPG4
GO:0044281,CSPG4
GO:0005576,CSPG4
GO:0005887,CSPG4
GO:0008283,CSPG4
GO:0005886,CSPG4
GO:0005515,CSPG4
,C4orf36
GO:0004559,MAN2B2
GO:0015923,MAN2B2
GO:0006013,MAN2B2
GO:0005764,MAN2B2
GO:0004553,MAN2B2
GO:0005975,MAN2B2
GO:0030246,MAN2B2
GO:0003824,MAN2B2
GO:0005576,MAN2B2
GO:0008270,MAN2B2
GO:0015026,RAMP1
GO:0031623,RAMP1
GO:0008277,RAMP1
GO:0008565,RAMP1
GO:0006886,RAMP1
GO:0007186,RAMP1
GO:0005615,RAMP1
GO:0016021,RAMP1
,ODF3L1
,AZI2
GO:0060050,RAMP1
GO:0031716,RAMP1
GO:0043235,RAMP1
GO:0030819,RAMP1
GO:0006816,RAMP1
GO:0004872,RAMP1
GO:0004948,RAMP1
GO:0001525,RAMP1
GO:0072659,RAMP1
GO:0015031,RAMP1
GO:0009986,RAMP1
GO:0005887,RAMP1
GO:0005515,RAMP1
GO:0005886,RAMP1
GO:0045030,P2RY4
GO:0015065,P2RY4
GO:0045028,P2RY4
GO:0030321,P2RY4
GO:0007204,P2RY4
GO:0007200,P2RY4
GO:0016324,P2RY4
GO:0016323,P2RY4
GO:0004930,P2RY4
GO:0007186,P2RY4
GO:0005887,P2RY4
GO:0005524,P2RY4
GO:0005886,P2RY4
GO:0016021,P2RY4
,KLK2
GO:0045454,TXNDC11
GO:0005789,TXNDC11
GO:0016021,TXNDC11
GO:0021997,C2CD3
GO:0008589,C2CD3
GO:0001947,C2CD3
GO:0021915,C2CD3
GO:0016485,C2CD3
GO:0042733,C2CD3
GO:0005932,C2CD3
GO:0001701,C2CD3
GO:0005813,C2CD3
GO:0030162,C2CD3
GO:0005814,C2CD3
GO:0035058,C2CD3
GO:0007420,C2CD3
GO:0042384,C2CD3
GO:0007389,C2CD3
GO:0030326,C2CD3
,PTGES3L
,C2CD3
GO:0045095,KRT73
GO:0005882,KRT73
GO:0005198,KRT73
,TXNDC11
GO:0030198,KLK2
GO:0003824,KLK2
GO:0022617,KLK2
GO:0004252,KLK2
GO:0005576,KLK2
GO:0006508,KLK2
GO:0045065,CD8A
GO:0042101,CD8A
GO:0002456,CD8A
GO:0042288,CD8A
GO:0015026,CD8A
GO:0050850,CD8A
GO:0051607,CD8A
GO:0007169,CD8A
GO:0042110,CD8A
GO:0009897,CD8A
GO:0019901,CD8A
GO:0019882,CD8A
GO:0006955,CD8A
GO:0050776,CD8A
GO:0005576,CD8A
GO:0005887,CD8A
GO:0042803,CD8A
GO:0005515,CD8A
GO:0005886,CD8A
GO:0005783,CCDC69
GO:0006363,TAF1C
GO:0006362,TAF1C
GO:0006361,TAF1C
GO:0006360,TAF1C
GO:0005654,TAF1C
GO:0010467,TAF1C
GO:0006355,TAF1C
GO:0006366,TAF1C
GO:0003677,TAF1C
GO:0005515,TAF1C
GO:0007249,AZI2
GO:0005739,AZI2
GO:0005737,AZI2
GO:0005886,AZI2
GO:0005515,AZI2
GO:0030529,IMP4
GO:0006364,IMP4
GO:0005730,IMP4
GO:0005515,IMP4
GO:0045454,
GO:0000124,ENY2
GO:0006406,ENY2
GO:0003713,ENY2
GO:0005643,ENY2
GO:0045893,ENY2
,IMP4
,CCDC69
GO:0016578,ENY2
GO:0030374,ENY2
GO:0051028,ENY2
GO:0015031,ENY2
GO:0006351,ENY2
GO:0007166,CD8A
GO:0009986,CD8A
GO:0000794,LEPREL4
GO:0000795,LEPREL4
GO:0005730,LEPREL4
GO:0007130,LEPREL4
GO:0044770,CDC7
GO:0000082,CDC7
GO:0016772,CDC7
GO:0004713,CDC7
GO:0006468,CDC7
GO:0006260,CDC7
GO:0005654,CDC7
GO:0000278,CDC7
GO:0016301,CDC7
GO:0008284,CDC7
GO:0004672,CDC7
GO:0051301,CDC7
GO:0004674,CDC7
GO:0046872,CDC7
GO:0005737,CDC7
GO:0005524,CDC7
GO:0005634,CDC7
GO:0016020,CD8A
GO:0005634,TEX19
GO:0016021,CD8A
GO:0001514,
GO:0051219,ARR3
GO:0002046,ARR3
GO:0006897,ARR3
GO:0045202,ARR3
GO:0001932,ARR3
GO:0007165,ARR3
GO:0007601,ARR3
GO:0001750,ARR3
GO:0005737,ARR3
GO:0005515,ARR3
,LEPREL4
GO:0003730,SECISBP2
GO:0006412,SECISBP2
GO:0005739,SECISBP2
GO:0005634,SECISBP2
GO:0005515,SECISBP2
GO:0030529,SECISBP2
GO:0043021,SECISBP2
GO:0035368,SECISBP2
GO:0001604,UTS2R
GO:0042312,UTS2R
GO:0046005,UTS2R
GO:0035814,UTS2R
GO:0035811,UTS2R
GO:0010841,UTS2R
GO:0003105,UTS2R
GO:0008015,UTS2R
GO:0048146,UTS2R
GO:0030307,UTS2R
GO:0045777,UTS2R
GO:0007204,UTS2R
GO:0045776,UTS2R
GO:0045907,UTS2R
GO:0055037,UTS2R
GO:0045766,UTS2R
GO:0005769,UTS2R
GO:0042493,UTS2R
GO:0007165,UTS2R
GO:0004930,UTS2R
GO:0007186,UTS2R
GO:0016020,UTS2R
GO:0005886,UTS2R
GO:0016021,UTS2R
,SECISBP2
GO:0046983,MXD3
GO:0045892,MXD3
GO:0003677,MXD3
GO:0006351,MXD3
GO:0005634,MXD3
GO:0051301,SYCE2
GO:0007130,SYCE2
GO:0000801,SYCE2
GO:0005515,SYCE2
,SYCE2
GO:0031080,AHCTF1
GO:0051292,AHCTF1
GO:0016363,AHCTF1
GO:0000777,AHCTF1
GO:0051028,AHCTF1
GO:0005643,AHCTF1
GO:0000785,AHCTF1
GO:0005654,AHCTF1
GO:0031965,AHCTF1
GO:0000278,AHCTF1
GO:0000910,AHCTF1
GO:0015031,AHCTF1
GO:0003677,AHCTF1
GO:0005829,AHCTF1
GO:0005737,AHCTF1
GO:0003700,AHCTF1
GO:0005634,AHCTF1
GO:0007215,GRIK4
GO:0032983,GRIK4
GO:0015277,GRIK4
GO:0042734,GRIK4
GO:0007268,GRIK4
GO:0006810,GRIK4
GO:0045211,GRIK4
GO:0005234,GRIK4
GO:0004970,GRIK4
GO:0030054,GRIK4
GO:0016020,GRIK4
GO:0005215,GRIK4
